Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
48.9335864037, 2.37108317162;"{""type"": ""Point"", ""coordinates"": [2.37108317162386, 48.9335864037298]}";43375;HOPITAL DELAFONTAINE;Hôpital Delafontaine;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;602531.976;137021.489
48.9274028908, 2.39247111933;"{""type"": ""Point"", ""coordinates"": [2.39247111932733, 48.927402890758145]}";46120;HOTEL DE VILLE DE LA COURNEUVE;Hôtel de Ville de la Courneuve;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;604099.441;136334.821
48.9160965041, 2.51506144619;"{""type"": ""Point"", ""coordinates"": [2.515061446192154, 48.91609650409271]}";411280;LYCEE HENRI SELLIER;Lycée Henri Sellier;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;613084.922;135091.484
48.9004173041, 2.46546048136;"{""type"": ""Point"", ""coordinates"": [2.465460481358355, 48.90041730406597]}";44325;PETIT NOISY;Petit Noisy;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;609452.682;133340.56
48.8247110182, 2.31882969174;"{""type"": ""Point"", ""coordinates"": [2.318829691744431, 48.824711018209236]}";43462;JEAN MOULIN;Jean Moulin;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;598700.782;124914.047
48.8779727014, 2.29831037512;"{""type"": ""Point"", ""coordinates"": [2.298310375124943, 48.877972701427545]}";44931;TERNES;Ternes;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597197.207;130837.343
48.8697985565, 2.28533509469;"{""type"": ""Point"", ""coordinates"": [2.285335094686169, 48.86979855646068]}";45020;VICTOR HUGO;Victor Hugo;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596244.905;129928.94
48.8645851911, 2.40875994842;"{""type"": ""Point"", ""coordinates"": [2.408759948420706, 48.8645851910927]}";44510;PORTE DE BAGNOLET;Porte de Bagnolet;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;605299.618;129350.476
48.8649166851, 2.39898444025;"{""type"": ""Point"", ""coordinates"": [2.398984440248072, 48.86491668505183]}";43055;GAMBETTA;Gambetta;Metro;0;0;0;1;0;0;0;0;0;0;M3bis;0;0;0;RATP;0;1;604582.403;129386.7
48.8652537861, 2.37458197;"{""type"": ""Point"", ""coordinates"": [2.374581969996412, 48.865253786054325]}";58725;PARMENTIER;Parmentier;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602792.1;129422.99
48.8695852435, 2.33621884752;"{""type"": ""Point"", ""coordinates"": [2.336218847521674, 48.869585243484515]}";44587;QUATRE SEPTEMBRE;Quatre Septembre;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599977.618;129903.943
48.8787703685, 2.32226521312;"{""type"": ""Point"", ""coordinates"": [2.322265213118896, 48.87877036848683]}";42972;EUROPE;Europe;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598954.207;130925.433
48.8974022229, 2.34484774875;"{""type"": ""Point"", ""coordinates"": [2.344847748752398, 48.89740222289809]}";44515;PORTE DE CLIGNANCOURT;Porte de Clignancourt;Metro;0;0;0;1;0;0;0;0;0;0;M4;0;0;0;RATP;0;1;600610.295;132997.245
48.866235133, 2.3525493044;"{""type"": ""Point"", ""coordinates"": [2.352549304398545, 48.866235133000394]}";44600;REAUMUR-SEBASTOPOL;Réaumur-Sébastopol;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601175.665;129531.535
48.8521672611, 2.33964633593;"{""type"": ""Point"", ""coordinates"": [2.339646335932881, 48.852167261116506]}";58716;ODEON;Odéon;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600229.12;127967.056
48.8516722456, 2.33125629137;"{""type"": ""Point"", ""coordinates"": [2.331256291370013, 48.851672245619895]}";45120;SAINT-SULPICE;Saint-Sulpice;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599613.423;127912.018
48.9063747703, 2.44918990449;"{""type"": ""Point"", ""coordinates"": [2.449189904488852, 48.90637477027001]}";42345;BOBIGNY-PABLO PICASSO;Bobigny-P. Picasso;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M5;0;0;0;RATP;0;1;608258.86;134001.123
48.8839952205, 2.36891270331;"{""type"": ""Point"", ""coordinates"": [2.368912703310147, 48.88399522046632]}";44901;STALINGRAD;Stalingrad;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602375.296;131506.855
48.8708099836, 2.36102746278;"{""type"": ""Point"", ""coordinates"": [2.361027462783641, 48.87080998359611]}";43417;JACQUES BONSERGENT;Jacques Bonsergent;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601797.485;130040.429
48.8971438185, 2.50640824702;"{""type"": ""Point"", ""coordinates"": [2.506408247015323, 48.897143818483]}";46520;ALLEE DE LA TOUR RENDEZ-VOUS;Allée de la Tour Rendez-Vous;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;612455.477;132982.485
48.9363891471, 2.3636407022;"{""type"": ""Point"", ""coordinates"": [2.363640702197924, 48.93638914706169]}";46327;CIMETIERE DE SAINT-DENIS;Cimetière de St-Denis;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;601986.603;137332.932
48.9177837253, 2.41769109334;"{""type"": ""Point"", ""coordinates"": [2.417691093337975, 48.917783725255454]}";42866;DRANCY-AVENIR;Drancy-Avenir;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;605948.522;135266.843
48.8745583847, 2.3213619281;"{""type"": ""Point"", ""coordinates"": [2.321361928104079, 48.87455838471093]}";44857;SAINT-AUGUSTIN;Saint-Augustin;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598887.859;130457.071
48.8675034238, 2.36382614398;"{""type"": ""Point"", ""coordinates"": [2.363826143977408, 48.86750342377884]}";44617;REPUBLIQUE;République;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602002.917;129672.808
48.8647276207, 2.36849638711;"{""type"": ""Point"", ""coordinates"": [2.368496387112846, 48.86472762072593]}";45193;OBERKAMPF;Oberkampf;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602345.66;129364.272
48.8545804991, 2.38556348082;"{""type"": ""Point"", ""coordinates"": [2.385563480822886, 48.85458049908102]}";42560;CHARONNE;Charonne;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603598.517;128236.579
48.8619369132, 2.4413109399;"{""type"": ""Point"", ""coordinates"": [2.441310939900038, 48.86193691322736]}";44052;MAIRIE DE MONTREUIL;Mairie de Montreuil;Metro;0;0;0;1;0;0;0;0;0;0;M9;0;0;0;RATP;0;1;607688.143;129058.785
48.8471310082, 2.27276375332;"{""type"": ""Point"", ""coordinates"": [2.272763753316159, 48.847131008196236]}";45430;MIRABEAU;Mirabeau;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;595320.555;127409.001
48.8470661332, 2.30740224062;"{""type"": ""Point"", ""coordinates"": [2.307402240619641, 48.84706613315245]}";51612;SEGUR;Ségur;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597862.706;127400.213
48.8488163725, 2.32125786291;"{""type"": ""Point"", ""coordinates"": [2.32125786290546, 48.8488163724703]}";45116;VANEAU;Vaneau;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598879.628;127594.542
48.8513788297, 2.32693524475;"{""type"": ""Point"", ""coordinates"": [2.326935244753162, 48.851378829747084]}";44828;SEVRES-BABYLONE;Sèvres-Babylone;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599296.321;127879.421
48.8501273229, 2.34805429322;"{""type"": ""Point"", ""coordinates"": [2.34805429322118, 48.85012732291201]}";44119;MAUBERT-MUTUALITE;Maubert Mutualité;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600846.16;127740.274
48.8466568513, 2.35162325638;"{""type"": ""Point"", ""coordinates"": [2.351623256378513, 48.84665685125004]}";42435;CARDINAL-LEMOINE;Cardinal Lemoine;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601108.149;127354.401
48.8270854489, 2.27941168205;"{""type"": ""Point"", ""coordinates"": [2.279411682050421, 48.82708544889643]}";42759;CORENTIN-CELTON;Corentin Celton;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;595806.751;125179.528
48.8429206191, 2.31260704965;"{""type"": ""Point"", ""coordinates"": [2.312607049649865, 48.8429206190846]}";44273;PASTEUR;Pasteur;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598244.544;126939.095
48.8607869626, 2.32099819197;"{""type"": ""Point"", ""coordinates"": [2.320998191965805, 48.86078696262744]}";45704;ASSEMBLEE NATIONALE;Assemblée Nationale;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598860.853;128925.684
48.8760262116, 2.33788648907;"{""type"": ""Point"", ""coordinates"": [2.337886489069273, 48.87602621160853]}";44210;NOTRE-DAME-DE-LORETTE;Notre-Dame-de-Lorette;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600099.945;130620.184
48.8896740757, 2.33876065323;"{""type"": ""Point"", ""coordinates"": [2.338760653233254, 48.88967407570701]}";43600;LAMARCK-CAULAINCOURT;Lamarck-Caulaincourt;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600164.028;132137.838
48.8983929533, 2.35939390148;"{""type"": ""Point"", ""coordinates"": [2.359393901482993, 48.89839295326641]}";44517;PORTE DE LA CHAPELLE;Porte de la Chapelle;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T3;0;0;RATP;0;1;601676.743;133107.636
48.9033300946, 2.30592414987;"{""type"": ""Point"", ""coordinates"": [2.305924149869319, 48.903330094573725]}";44012;MAIRIE DE CLICHY;Mairie de Clichy;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597756.806;133656.846
48.8736852106, 2.31446798957;"{""type"": ""Point"", ""coordinates"": [2.314467989568736, 48.87368521063635]}";43511;MIROMESNIL;Miromesnil;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598382.155;130360.098
48.8973747955, 2.32894281278;"{""type"": ""Point"", ""coordinates"": [2.328942812779894, 48.89737479552952]}";44525;PORTE DE SAINT-OUEN;Porte de St-Ouen;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599444.193;132994.188
48.9060940502, 2.33183083796;"{""type"": ""Point"", ""coordinates"": [2.33183083796241, 48.90609405024862]}";43252;GARIBALDI;Garibaldi;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599656.0;133963.757
48.8794817719, 2.38911580738;"{""type"": ""Point"", ""coordinates"": [2.389115807376888, 48.87948177191293]}";42369;BOTZARIS;Botzaris;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603857.273;131005.794
48.9572688642, 2.87344818875;"{""type"": ""Point"", ""coordinates"": [2.873448188754336, 48.95726886420967]}";43161;MEAUX;MEAUX;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;639317.941;139794.396
49.0217572695, 3.03175844584;"{""type"": ""Point"", ""coordinates"": [3.031758445837327, 49.02175726953646]}";47486;LIZY-SUR-OURCQ;LIZY-SUR-OURCQ;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650844.365;147059.967
48.975858754, 2.64240630231;"{""type"": ""Point"", ""coordinates"": [2.64240630231019, 48.97585875402045]}";43164;MITRY-CLAYE;MITRY-CLAYE;Train / RER;1;1;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;SNCF;1;1;622390.93;141766.951
48.9913914029, 2.66505986931;"{""type"": ""Point"", ""coordinates"": [2.665059869307301, 48.99139140287414]}";46731;COMPANS;COMPANS;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;624041.658;143501.15
48.8403020934, 2.37912177644;"{""type"": ""Point"", ""coordinates"": [2.379121776442215, 48.840302093377076]}";45232;BERCY;Bercy;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603126.71;126648.522
48.8332167197, 2.36285639952;"{""type"": ""Point"", ""coordinates"": [2.362856399519012, 48.833216719709846]}";44192;NATIONALE;Nationale;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601933.083;125860.076
48.831129548, 2.34351165775;"{""type"": ""Point"", ""coordinates"": [2.343511657749776, 48.831129548026645]}";45276;GLACIERE;Glacière;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600512.973;125627.666
48.8329008157, 2.33713519471;"{""type"": ""Point"", ""coordinates"": [2.33713519470604, 48.83290081566779]}";45315;SAINT-JACQUES;Saint-Jacques;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600044.847;125824.608
48.815930763, 2.37726720015;"{""type"": ""Point"", ""coordinates"": [2.377267200151936, 48.81593076304922]}";44343;PIERRE CURIE;Pierre et Marie Curie;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602992.029;123938.335
48.7964830846, 2.36826954005;"{""type"": ""Point"", ""coordinates"": [2.368269540049694, 48.79648308455052]}";53207;VILLEJUIF-PAUL VAILLANT-COUTURIER;Villejuif-Paul Vaillant-Couturier;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602332.165;121775.419
48.8720134638, 2.34005178574;"{""type"": ""Point"", ""coordinates"": [2.340051785735736, 48.872013463764766]}";44642;RICHELIEU-DROUOT;Richelieu-Drouot;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600258.784;130173.969
48.863257945, 2.36666109472;"{""type"": ""Point"", ""coordinates"": [2.366661094716491, 48.8632579449661]}";58727;FILLES DU CALVAIRE;Filles du Calvaire;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602211.078;129200.787
48.8611688655, 2.36721086641;"{""type"": ""Point"", ""coordinates"": [2.367210866411708, 48.861168865487805]}";45208;SAINT-SEBASTIEN FROISSART;St-Sébastien Froissart;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602251.506;128968.496
48.8501778619, 2.38409221007;"{""type"": ""Point"", ""coordinates"": [2.384092210066296, 48.850177861900356]}";42980;FAIDHERBE-CHALIGNY;Faidherbe-Chaligny;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603490.86;127746.933
48.8347644599, 2.40534934295;"{""type"": ""Point"", ""coordinates"": [2.405349342949603, 48.83476445992776]}";44532;PORTE DOREE;Porte Dorée;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;1;1;605052.404;126034.157
48.8323049605, 2.39918151028;"{""type"": ""Point"", ""coordinates"": [2.399181510277909, 48.832304960533484]}";44512;PORTE DE CHARENTON;Porte de Charenton;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;604599.852;125760.264
48.8026376907, 2.44692748424;"{""type"": ""Point"", ""coordinates"": [2.446927484242136, 48.802637690718086]}";44067;MAISONS-ALFORT-LES JUILLIOTTES;Maisons-Alfort-Les Juilliottes;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;608109.846;122465.267
48.7967407666, 2.44943317569;"{""type"": ""Point"", ""coordinates"": [2.449433175686986, 48.796740766583056]}";45712;CRETEIL-L'ECHAT (HOPITAL MONDOR);Créteil-L'Échat;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;608294.886;121809.798
48.3745250134, 2.05991234764;"{""type"": ""Point"", ""coordinates"": [2.059912347637065, 48.37452501337592]}";43134;GUILLERVAL;GUILLERVAL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;579506.004;74889.695
48.623332241, 2.45140908881;"{""type"": ""Point"", ""coordinates"": [2.451409088809366, 48.62333224104099]}";45850;LE BRAS-DE-FER;LE BRAS DE FER;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;608469.418;102526.779
48.570596856, 2.43209852691;"{""type"": ""Point"", ""coordinates"": [2.432098526912533, 48.570596855988285]}";47899;MENNECY;MENNECY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;607053.23;96660.485
48.4344906129, 2.37667281716;"{""type"": ""Point"", ""coordinates"": [2.376672817155076, 48.4344906128558]}";47895;BOUTIGNY-SUR-ESSONNE;BOUTIGNY-SUR-ESSONNE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;602970.842;81521.267
48.6975056708, 2.18105443904;"{""type"": ""Point"", ""coordinates"": [2.181054439041218, 48.69750567080331]}";43086;ORSAY-VILLE;ORSAY VILLE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;588555.5;110780.4
48.9503043535, 2.23111003501;"{""type"": ""Point"", ""coordinates"": [2.231110035011993, 48.950304353547466]}";43212;VAL-D'ARGENTEUIL;VAL-D'ARGENTEUIL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;592279.655;138885.368
48.7219159611, 1.89000456506;"{""type"": ""Point"", ""coordinates"": [1.890004565057144, 48.721915961071296]}";43229;LES-ESSARTS-LE-ROI;LES-ESSARTS-LE-ROI;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;567146.938;113580.508
48.6442219526, 1.83293547037;"{""type"": ""Point"", ""coordinates"": [1.832935470369024, 48.64422195255849]}";43185;RAMBOUILLET;RAMBOUILLET;Train;1;1;0;0;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;SNCF;1;1;562890.213;104967.486
48.8265784281, 1.70321842548;"{""type"": ""Point"", ""coordinates"": [1.703218425476859, 48.82657842806816]}";47921;ORGERUS-BEHOUST;ORGERUS BÉHOUST;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;553502.159;125317.202
48.9432369891, 1.54138115647;"{""type"": ""Point"", ""coordinates"": [1.541381156469953, 48.943236989051]}";43100;BREVAL;BRÉVAL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;541757.315;138401.785
48.9703669331, 2.02751877569;"{""type"": ""Point"", ""coordinates"": [2.027518775694006, 48.970366933050364]}";47929;CHANTELOUP-LES-VIGNES;CHANTELOUP-LES-VIGNES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;577378.073;141157.406
48.9635896849, 2.28593071957;"{""type"": ""Point"", ""coordinates"": [2.285930719574599, 48.96358968488128]}";43201;SAINT-GRATIEN;ST-GRATIEN;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;596295.658;140358.54
48.9802635207, 2.18001238078;"{""type"": ""Point"", ""coordinates"": [2.180012380781707, 48.980263520717806]}";43143;LA FRETTE-MONTIGNY;LA FRETTE MONTIGNY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;588544.26;142223.358
48.9902899964, 2.16190660559;"{""type"": ""Point"", ""coordinates"": [2.161906605592158, 48.99028999637593]}";47603;HERBLAY;HERBLAY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;587221.605;143341.225
48.9937134804, 2.23427639536;"{""type"": ""Point"", ""coordinates"": [2.234276395362977, 48.99371348039456]}";43126;FRANCONVILLE-LE-PLESSIS-BOUCHARD;FRANCONVILLE LE PLESSIS-BOUCHARD;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;592518.129;143712.168
49.0551017596, 2.12273590692;"{""type"": ""Point"", ""coordinates"": [2.122735906920734, 49.05510175958117]}";47596;EPLUCHES;ÉPLUCHES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;584375.587;150555.715
49.0605916812, 2.13087413428;"{""type"": ""Point"", ""coordinates"": [2.130874134284037, 49.06059168123207]}";47595;PONT-PETIT;PONT PETIT;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;584972.03;151164.539
48.9960988426, 2.25965561906;"{""type"": ""Point"", ""coordinates"": [2.259655619057618, 48.99609884257494]}";46482;GROS-NOYER-SAINT-PRIX;GROS NOYER ST-PRIX;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;594375.521;143975.21
49.024778547, 2.22272732219;"{""type"": ""Point"", ""coordinates"": [2.222727322188784, 49.02477854702544]}";43206;TAVERNY;TAVERNY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;591678.261;147167.838
49.0454302542, 2.19708767832;"{""type"": ""Point"", ""coordinates"": [2.197087678318264, 49.04543025423756]}";47580;FREPILLON;FRÉPILLON;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;589807.522;149467.478
48.9843159639, 2.35340724858;"{""type"": ""Point"", ""coordinates"": [2.353407248579632, 48.98431596387903]}";43133;GROSLAY;GROSLAY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;601235.742;142662.198
49.0183491636, 2.09090606335;"{""type"": ""Point"", ""coordinates"": [2.090906063354292, 49.01834916361145]}";43079;ERAGNY-NEUVILLE;ERAGNY NEUVILLE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;582035.997;146475.922
48.7704252066, 2.14683164469;"{""type"": ""Point"", ""coordinates"": [2.146831644691866, 48.77042520660213]}";57674;PETIT-JOUY-LES-LOGES;PETIT-JOUY-LES-LOGES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;586056.746;118894.883
48.7647760129, 2.16394708452;"{""type"": ""Point"", ""coordinates"": [2.163947084521398, 48.764776012943386]}";43136;JOUY-EN-JOSAS;JOUY-EN-JOSAS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;587313.365;118263.658
48.8236532714, 1.99286453238;"{""type"": ""Point"", ""coordinates"": [1.99286453237967, 48.823653271424135]}";43221;VILLEPREUX-LES-CLAYES;VILLEPREUX-LES-CLAYES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;574766.58;124853.948
48.8309595287, 1.96002656297;"{""type"": ""Point"", ""coordinates"": [1.960026562972407, 48.83095952867047]}";43181;PLAISIR-LES-CLAYES;PLAISIR-LES-CLAYES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;572359.517;125677.936
48.8980764111, 2.0948366283;"{""type"": ""Point"", ""coordinates"": [2.094836628297753, 48.89807641113002]}";43198;SAINT-GERMAIN-EN-LAYE;ST-GERMAIN-EN-LAYE;RER;1;0;1;0;0;0;0;RER_A;0;RER_A;0;0;0;0;RATP;1;1;582280.514;133100.661
48.5151514533, 2.5993042727;"{""type"": ""Point"", ""coordinates"": [2.599304272696128, 48.515151453264416]}";47967;VOSVES;VOSVES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;619414.476;90524.229
48.3364817806, 2.73800162393;"{""type"": ""Point"", ""coordinates"": [2.738001623930222, 48.33648178062518]}";47125;MONTIGNY-SUR-LOING;MONTIGNY-SUR-LOING;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;629767.359;70700.817
48.9394868108, 1.99960360966;"{""type"": ""Point"", ""coordinates"": [1.999603609660236, 48.93948681080073]}";47966;VILLENNES-SUR-SEINE;VILLENNES-SUR-SEINE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;575319.072;137732.33
48.8612145286, 2.12319109596;"{""type"": ""Point"", ""coordinates"": [2.123191095956036, 48.86121452860313]}";58871;LOUVECIENNES;LOUVECIENNES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;584347.711;128995.328
48.6589754229, 2.4152068427;"{""type"": ""Point"", ""coordinates"": [2.415206842697843, 48.65897542293726]}";47948;RIS-ORANGIS;RIS-ORANGIS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;605796.387;106486.928
48.6344790206, 2.45228989528;"{""type"": ""Point"", ""coordinates"": [2.452289895281274, 48.634479020625484]}";45745;EVRY;ÉVRY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;608532.45;103766.421
48.8444563946, 2.44043997806;"{""type"": ""Point"", ""coordinates"": [2.440439978057246, 48.844456394569114]}";42582;CHATEAU DE VINCENNES;Château de Vincennes;Metro;0;0;0;1;0;0;0;0;0;0;M1;0;0;0;RATP;0;1;607626.91;127114.854
48.8473545169, 2.38680844578;"{""type"": ""Point"", ""coordinates"": [2.386808445777995, 48.84735451689955]}";44637;REUILLY-DIDEROT;Reuilly-Diderot;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603690.403;127433.105
48.8811915206, 2.27168672105;"{""type"": ""Point"", ""coordinates"": [2.271686721050983, 48.88119152058607]}";43785;LES SABLONS (JARDIN D'ACCLIMATATION);Les Sablons;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;595244.791;131196.618
48.8668000351, 2.38338325046;"{""type"": ""Point"", ""coordinates"": [2.383383250455203, 48.86680003509802]}";44133;MENILMONTANT;Ménilmontant;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603437.695;129595.298
48.8843987952, 2.36049131853;"{""type"": ""Point"", ""coordinates"": [2.360491318526145, 48.88439879515334]}";43524;LA CHAPELLE;La Chapelle;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601757.685;131551.502
48.9065365591, 2.44399233455;"{""type"": ""Point"", ""coordinates"": [2.443992334554137, 48.906536559058885]}";43390;HOTEL DE VILLE - MAISON DE LA CULTURE;Hôtel de Ville - Maison de la Culture;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;607877.833;134018.56
48.8498504878, 2.22123268327;"{""type"": ""Point"", ""coordinates"": [2.221232683266963, 48.84985048784913]}";51611;LES MILONS;Les Milons;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;591539.104;127715.915
48.867309475, 2.34751621328;"{""type"": ""Point"", ""coordinates"": [2.347516213278753, 48.86730947497152]}";44825;SENTIER;Sentier;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600806.406;129650.936
48.8811500285, 2.31517662622;"{""type"": ""Point"", ""coordinates"": [2.315176626220464, 48.881150028474686]}";45056;VILLIERS;Villiers;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598434.375;131190.175
48.8873749079, 2.34969408224;"{""type"": ""Point"", ""coordinates"": [2.349694082236433, 48.88737490785582]}";42585;CHATEAU ROUGE;Château Rouge;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600965.802;131882.251
